Fichier ;Nombre de lignes ;Nombre total de tokens ;Moyenne de tokens par ligne ;Top 10 tokens
Corpus_01_MohammedBelkacem/KabyleTexte/low quality_corrected/apres/Tulliyanum.pdf.md ;2959 ;33862 ;11.44 ;,d: 1807; n: 1632; i: 995; ad: 966; ur: 412; di: 380; nni: 367; ɣer: 348; deg: 329; s: 326
Corpus_01_MohammedBelkacem/KabyleTexte/low quality_corrected/apres/001-Khalfa Mammeri.pdf.md ;519 ;3892 ;7.50 ;,n: 267; d: 266; i: 88; di: 71; Abane: 57; a: 52; ad: 47; ar: 40; s: 40; deg: 31
Corpus_01_MohammedBelkacem/KabyleTexte/low quality_corrected/apres/Tulmisin-d-tseledt-tasentalant-n-tullisin-Ger-zik-d-tura-n-Said-Chemakh.pdf2.md ;4192 ;53515 ;12.77 ;,d: 3986; n: 2154; i: 1603; ad: 1293; s: 858; deg: 857; ur: 581; ɣer: 558; a: 523; ara: 512
Corpus_01_MohammedBelkacem/KabyleTexte/low quality_corrected/apres/Tassilia Traduction de Mhammed Djellaoui.pdf.md ;1712 ;12732 ;7.44 ;,d: 482; n: 270; يف: 181; نم: 129; i: 120; رازنأ: 111; ad: 109; s: 96; ايليساط: 88; سلايغ: 71
Corpus_01_MohammedBelkacem/KabyleTexte/low quality_corrected/apres/002-Slimane Zamouche.pdf.md ;1583 ;7868 ;4.97 ;,d: 321; ad: 196; i: 187; ur: 163; s: 139; is: 138; deg: 89; D: 85; iw: 85; a: 80
